year,lea_name,school_code,school_name,spg_grade,spg_score
2016-17,Onslow County Schools,670352,Swansboro High,B,73
2016-17,Onslow County Schools,670356,Trexler Middle,C,64
2016-17,Onslow County Schools,670364,White Oak High,B,74
2016-17,Orange County Schools,680304,A L Stanback Middle,C,64
2016-17,Orange County Schools,680308,Cameron Park Elementary,B,74
2016-17,Orange County Schools,680310,Cedar Ridge High,B,78
2016-17,Orange County Schools,680312,Central Elementary,C,62
2016-17,Orange County Schools,680316,Charles W Stanford Middle,B,73
2016-17,Orange County Schools,680324,Efland Cheeks Elementary,C,63
2016-17,Orange County Schools,680327,Gravelly Hill Middle,C,61
2016-17,Orange County Schools,680328,Grady Brown Elementary,C,66
2016-17,Orange County Schools,680329,Hillsborough Elementary,B,76
2016-17,Orange County Schools,680330,New Hope Elementary,C,57
2016-17,Orange County Schools,680332,Orange High,B,76
2016-17,Orange County Schools,680336,Pathways Elementary,C,64
2016-17,Chapel Hill-Carrboro Schools,681300,Northside Elementary,C,61
2016-17,Chapel Hill-Carrboro Schools,681304,Carrboro Elementary,B,75
2016-17,Chapel Hill-Carrboro Schools,681305,Carrboro High,A,86
2016-17,Chapel Hill-Carrboro Schools,681308,Chapel Hill High,B,84
2016-17,Chapel Hill-Carrboro Schools,681309,McDougle Middle,B,76
2016-17,Chapel Hill-Carrboro Schools,681310,Seawell Elementary,B,79
2016-17,Chapel Hill-Carrboro Schools,681311,Ephesus Elementary,B,80
2016-17,Chapel Hill-Carrboro Schools,681312,Estes Hills Elementary,B,73
2016-17,Chapel Hill-Carrboro Schools,681314,East Chapel Hill High,A+NG,89
2016-17,Chapel Hill-Carrboro Schools,681316,FPG Elementary,B,70
2016-17,Chapel Hill-Carrboro Schools,681320,Glenwood Elementary,A+NG,85
2016-17,Chapel Hill-Carrboro Schools,681322,Culbreth Middle,B,76
2016-17,Chapel Hill-Carrboro Schools,681324,Phillips Middle,B,79
2016-17,Chapel Hill-Carrboro Schools,681326,McDougle Elementary,B,72
2016-17,Chapel Hill-Carrboro Schools,681330,Scroggs Elementary,B,81
2016-17,Chapel Hill-Carrboro Schools,681332,Morris Grove Elementary,B,83
2016-17,Chapel Hill-Carrboro Schools,681334,Rashkis Elementary,B,80
2016-17,Chapel Hill-Carrboro Schools,681336,Smith Middle,B,81
2016-17,Pamlico County Schools,690312,Fred A Anderson Elementary,C,56
2016-17,Pamlico County Schools,690316,Pamlico County Middle,C,62
2016-17,Pamlico County Schools,690320,Pamlico County High,B,78
2016-17,Pasquotank County Schools,700306,Central Elementary,D,52
2016-17,Pasquotank County Schools,700308,Elizabeth City Middle,D,51
2016-17,Pasquotank County Schools,700314,Northside Elementary,C,62
2016-17,Pasquotank County Schools,700316,J C Sawyer Elementary,D,53
2016-17,Pasquotank County Schools,700317,Northeastern High,C,59
2016-17,Pasquotank County Schools,700318,Pasquotank Elementary,D,43
2016-17,Pasquotank County Schools,700319,Pasquotank County High,C,62
2016-17,Pasquotank County Schools,700320,P W Moore Elementary,F,33
2016-17,Pasquotank County Schools,700322,River Road Middle,D,49
2016-17,Pasquotank County Schools,700324,Sheep-Harney Elementary,C,56
2016-17,Pasquotank County Schools,700328,Weeksville Elementary,C,66
2016-17,Pender County Schools,710312,Burgaw Elementary,C,57
2016-17,Pender County Schools,710316,Burgaw Middle,C,59
2016-17,Pender County Schools,710318,Cape Fear Elementary,B,73
2016-17,Pender County Schools,710320,Cape Fear Middle,C,55
2016-17,Pender County Schools,710321,Heide Trask High,C,63
2016-17,Pender County Schools,710323,North Topsail Elementary,B,79
2016-17,Pender County Schools,710324,Malpass Corner Elementary,C,59
2016-17,Pender County Schools,710326,Pender High,C,59
2016-17,Pender County Schools,710327,Pender Early College High,A,96
2016-17,Pender County Schools,710328,Penderlea Elementary,C,61
2016-17,Pender County Schools,710332,Rocky Point Elementary,C,59
2016-17,Pender County Schools,710342,Topsail High,B,81
2016-17,Pender County Schools,710344,Topsail Elementary,B,83
2016-17,Pender County Schools,710346,Topsail Middle,B,77
2016-17,Pender County Schools,710347,South Topsail Elementary,B,77
2016-17,Pender County Schools,710348,West Pender Middle,D,47
2016-17,Perquimans County Schools,720312,Hertford Grammar,B,70
2016-17,Perquimans County Schools,720316,Perquimans County High,B,71
2016-17,Perquimans County Schools,720320,Perquimans County Middle,C,58
2016-17,Person County Schools,730332,Helena Elementary,B,81
2016-17,Person County Schools,730334,North Elementary,D,49
2016-17,Person County Schools,730340,North End Elementary,C,62
2016-17,Person County Schools,730344,Northern Middle,C,56
2016-17,Person County Schools,730348,Oak Lane Elementary,B,78
2016-17,Person County Schools,730350,Person Early College Innovation & Ldrshp,C,67
2016-17,Person County Schools,730352,Person High,C,59
2016-17,Person County Schools,730354,Stories Creek Elementary,B,73
2016-17,Person County Schools,730356,South Elementary,D,49
2016-17,Person County Schools,730360,Southern Middle,C,59
2016-17,Person County Schools,730368,Woodland Elementary,B,73
2016-17,Pitt County Schools,740302,A G Cox Middle,C,65
2016-17,Pitt County Schools,740304,Ayden Elementary,C,56
2016-17,Pitt County Schools,740308,Ayden Middle,D,50
2016-17,Pitt County Schools,740309,Ayden-Grifton High,C,66
2016-17,Pitt County Schools,740310,Belvoir Elementary,D,50
2016-17,Pitt County Schools,740320,Bethel Elementary,D,51
2016-17,Pitt County Schools,740324,C M Eppes Middle,D,45
2016-17,Pitt County Schools,740330,Creekside Elementary,D,50
2016-17,Pitt County Schools,740332,Chicod,B,77
2016-17,Pitt County Schools,740333,D H Conley High,B,77
2016-17,Pitt County Schools,740334,Falkland Elementary,F,36
2016-17,Pitt County Schools,740336,Eastern Elementary,C,66
2016-17,Pitt County Schools,740337,E B Aycock Middle,D,45
2016-17,Pitt County Schools,740338,Elmhurst Elementary,C,61
2016-17,Pitt County Schools,740340,Farmville Middle,C,56
2016-17,Pitt County Schools,740344,Farmville Central High,B,70
2016-17,Pitt County Schools,740352,Grifton,F,34
2016-17,Pitt County Schools,740358,G R Whitfield,D,53
2016-17,Pitt County Schools,740362,Hope Middle,B,79
2016-17,Pitt County Schools,740366,Junius H Rose High,C,64
2016-17,Pitt County Schools,740368,Lakeforest Elementary,D,43
2016-17,Pitt County Schools,740374,North Pitt High,C,61
2016-17,Pitt County Schools,740375,Northwest Elementary,D,42
2016-17,Pitt County Schools,740376,Pactolus,D,46
2016-17,Pitt County Schools,740378,Vidant Health/ Sadie Saulter,F,10
2016-17,Pitt County Schools,740379,Ridgewood Elementary,B,70
2016-17,Pitt County Schools,740380,W H Robinson Elementary,C,57
2016-17,Pitt County Schools,740386,Sam D Bundy Elementary,C,55
2016-17,Pitt County Schools,740388,South Central High,C,57
2016-17,Pitt County Schools,740390,South Greenville Elementary,D,41
2016-17,Pitt County Schools,740396,Stokes,C,55
2016-17,Pitt County Schools,740400,Wahl Coates Elementary,D,47
2016-17,Pitt County Schools,740402,Wellcome Middle,C,58
2016-17,Pitt County Schools,740404,Wintergreen Intermediate,B,77
2016-17,Pitt County Schools,740500,Early College High School,A,87
2016-17,Polk County Schools,750304,Tryon Elementary School,B,81
2016-17,Polk County Schools,750314,Polk Central Elementary School,B,77
2016-17,Polk County Schools,750317,Polk County Early College,A,87
2016-17,Polk County Schools,750318,Polk County High School,B,76
2016-17,Polk County Schools,750319,Polk County Middle School,B,77
2016-17,Polk County Schools,750320,Saluda Elementary School,A,85
2016-17,Polk County Schools,750328,Sunny View Elementary School,B,71
2016-17,Randolph County Schools,760304,Archdale Elementary,B,73
2016-17,Randolph County Schools,760308,Braxton Craven Middle,D,54
2016-17,Randolph County Schools,760316,Coleridge Elementary,C,62
2016-17,Randolph County Schools,760318,Eastern Randolph High,C,61
2016-17,Randolph County Schools,760320,Farmer Elementary,C,63
2016-17,Randolph County Schools,760324,Franklinville Elementary,C,65
2016-17,Randolph County Schools,760328,Grays Chapel Elementary,B,70
2016-17,Randolph County Schools,760329,Hopewell Elementary,B,81
2016-17,Randolph County Schools,760330,John R Lawrence Elementary,C,56
